UserID,last_session,first_session,session_count,avg_duration,avg_demand,total_demand,num_chargers_used,num_locations_used,tenure_days,days_since_last_session,churned,common_charger_type,common_location,common_company
2164,2022-01-02 22:29:00,2022-01-02 20:25:00,2,180.0,19.169999999999998,38.339999999999996,1,1,0,271,1,0,resort,1
2165,2022-01-20 21:23:00,2022-01-20 17:47:00,3,120.33333333333333,13.46,40.38,1,1,0,253,1,0,hotel,1
2166,2022-01-03 11:35:00,2022-01-03 11:35:00,1,93.0,10.96,10.96,1,1,0,270,1,0,resort,0
2167,2022-01-03 16:46:00,2022-01-03 09:54:00,2,76.5,8.73,17.46,2,1,0,270,1,0,public area,0
2168,2022-01-06 09:09:00,2021-12-14 15:18:00,4,50.25,8.5825,34.33,3,2,22,267,1,0,company,0
2169,2022-01-07 22:46:00,2022-01-07 22:46:00,1,344.0,33.63,33.63,1,1,0,265,1,1,apartment,0
2170,2022-01-17 11:54:00,2021-10-03 07:42:00,3,76.0,8.866666666666667,26.6,2,1,106,256,1,0,apartment,1
2171,2022-01-01 17:21:00,2021-12-31 16:01:00,5,36.4,7.1,35.5,5,5,1,272,1,1,hotel,0
2172,2022-01-20 21:25:00,2022-01-20 21:25:00,1,143.0,8.28,8.28,1,1,0,253,1,0,public area,1
2173,2022-01-09 12:00:00,2021-12-12 12:08:00,19,252.94736842105263,9.814736842105262,186.48,1,1,27,264,1,0,apartment,0
2175,2022-01-06 14:53:00,2022-01-06 14:53:00,1,40.0,39.42,39.42,1,1,0,267,1,1,public institution,0
2176,2022-01-12 21:37:00,2022-01-12 21:37:00,1,0.0,43.25,43.25,1,1,0,261,1,0,hotel,1
2177,2022-01-29 22:02:00,2022-01-29 22:02:00,1,25.0,10.83,10.83,1,1,0,244,1,1,market,0
2179,2022-01-05 15:09:00,2021-12-28 20:33:00,4,67.5,7.5275,30.11,4,4,7,268,1,0,company,0
2180,2022-01-18 17:50:00,2022-01-16 20:11:00,3,631.0,28.30666666666667,84.92,2,1,1,255,1,0,hotel,0
2181,2022-01-26 13:56:00,2022-01-16 14:19:00,4,35.75,10.6025,42.41,4,3,9,247,1,0,public area,0
2182,2022-01-14 13:20:00,2022-01-14 13:20:00,1,40.0,19.43,19.43,1,1,0,259,1,1,public institution,0
2183,2022-01-25 09:05:00,2022-01-25 09:05:00,1,41.0,21.46,21.46,1,1,0,248,1,1,public area,0
2185,2022-01-26 13:51:00,2022-01-26 13:36:00,2,5.5,0.65,1.3,1,1,0,247,1,0,hotel,1
2186,2022-01-17 19:31:00,2021-11-30 16:32:00,13,173.07692307692307,20.682307692307692,268.87,2,1,48,256,1,0,apartment,1
2187,2022-01-28 20:10:00,2022-01-28 19:16:00,2,45.0,5.125,10.25,1,1,0,245,1,0,hotel,1
2188,2022-01-17 16:53:00,2022-01-17 16:53:00,1,258.0,25.63,25.63,1,1,0,256,1,0,resort,1
2189,2022-01-08 18:53:00,2022-01-08 18:53:00,1,465.0,49.36,49.36,1,1,0,265,1,0,hotel,0
2190,2022-01-21 10:20:00,2022-01-21 10:20:00,1,60.0,6.72,6.72,1,1,0,252,1,0,resort,1
2191,2022-01-25 21:38:00,2022-01-25 21:38:00,1,540.0,63.76,63.76,1,1,0,248,1,0,hotel,1
2192,2021-12-30 19:04:00,2021-12-30 19:04:00,1,14.0,2.72,2.72,1,1,0,274,1,1,market,0
2193,2022-01-24 16:04:00,2022-01-18 11:49:00,7,102.14285714285714,11.757142857142856,82.3,6,4,6,249,1,0,resort,0
2195,2022-01-05 19:16:00,2022-01-05 19:16:00,1,234.0,26.59,26.59,1,1,0,268,1,0,hotel,1
2196,2022-01-09 16:08:00,2022-01-04 18:00:00,3,199.33333333333334,10.763333333333334,32.29,2,1,4,264,1,0,resort,1
2197,2022-01-20 17:32:00,2022-01-20 17:32:00,1,26.0,13.07,13.07,1,1,0,253,1,1,public parking lot,0
2198,2022-01-27 13:05:00,2022-01-23 10:50:00,4,80.0,4.6875,18.75,4,2,4,246,1,0,apartment,1
2199,2022-01-20 15:51:00,2022-01-20 15:51:00,1,83.0,9.7,9.7,1,1,0,253,1,0,company,1
2201,2022-01-28 11:55:00,2022-01-25 11:22:00,5,41.8,22.386,111.92999999999999,5,4,3,245,1,1,market,0
2202,2022-01-14 11:58:00,2022-01-14 11:58:00,1,110.0,67.73,67.73,1,1,0,259,1,1,resort,0
2203,2022-01-07 19:34:00,2022-01-07 19:34:00,1,30.0,3.39,3.39,1,1,0,266,1,0,hotel,1
2204,2022-01-06 20:45:00,2022-01-05 15:11:00,2,88.5,24.155,48.31,2,2,1,267,1,1,market,0
2205,2022-01-11 14:16:00,2022-01-11 14:16:00,1,34.0,3.73,3.73,1,1,0,262,1,0,company,0
2206,2022-01-08 21:53:00,2022-01-08 21:53:00,1,30.0,3.37,3.37,1,1,0,265,1,0,hotel,1
2207,2022-01-27 15:07:00,2021-10-23 14:57:00,12,35.75,14.707500000000001,176.49,11,5,96,246,1,1,public parking lot,0
2208,2022-01-22 13:23:00,2022-01-21 20:53:00,2,90.0,9.8,19.6,2,2,0,251,1,0,public area,0
2209,2022-01-20 23:03:00,2021-11-21 09:28:00,2,310.5,33.989999999999995,67.97999999999999,1,1,60,252,1,0,public area,1
2210,2022-01-30 09:05:00,2022-01-27 22:39:00,5,131.4,11.786,58.93,1,1,2,243,1,0,resort,1
2211,2022-01-26 21:47:00,2022-01-26 21:47:00,1,382.0,40.28,40.28,1,1,0,247,1,0,hotel,1
2212,2022-01-14 22:26:00,2022-01-14 19:04:00,2,188.0,21.335,42.67,1,1,0,259,1,0,hotel,1
2213,2022-01-11 15:45:00,2022-01-11 15:45:00,1,130.0,15.41,15.41,1,1,0,262,1,0,hotel,1
2214,2022-01-25 18:35:00,2022-01-23 15:51:00,4,237.0,5.7575,23.03,3,2,2,248,1,0,resort,1
2215,2021-12-31 23:23:00,2021-12-31 19:41:00,2,309.0,31.835,63.67,1,1,0,272,1,0,resort,1
2216,2022-01-06 21:38:00,2022-01-04 16:31:00,4,172.5,19.785,79.14,2,1,2,267,1,0,hotel,1
2217,2022-01-25 19:19:00,2022-01-24 11:56:00,14,55.5,6.203571428571428,86.85,9,5,1,248,1,1,hotel,0
2218,2022-01-31 21:25:00,2022-01-01 00:48:00,11,28.727272727272727,20.28,223.08,4,1,30,242,1,1,public institution,0
2219,2022-01-29 13:37:00,2021-11-03 13:40:00,4,49.25,23.83,95.32,4,4,86,244,1,1,market,0
2220,2022-01-18 16:23:00,2022-01-18 10:27:00,2,72.5,32.129999999999995,64.25999999999999,2,2,0,255,1,1,public area,0
2221,2022-01-30 23:30:00,2022-01-30 23:30:00,1,0.0,29.93,29.93,1,1,0,242,1,0,hotel,1
2222,2022-01-01 17:55:00,2022-01-01 17:55:00,1,304.0,34.2,34.2,1,1,0,272,1,0,hotel,0
2223,2022-01-13 12:22:00,2022-01-13 12:22:00,1,18.0,2.05,2.05,1,1,0,260,1,0,hotel,1
2224,2022-01-06 17:02:00,2022-01-06 17:02:00,1,84.0,9.58,9.58,1,1,0,267,1,0,hotel,1
2225,2022-01-14 13:30:00,2021-10-01 16:32:00,18,195.33333333333334,22.016666666666666,396.3,5,1,104,259,1,0,apartment,1
2226,2022-01-19 19:11:00,2022-01-16 23:17:00,3,163.33333333333334,18.933333333333334,56.800000000000004,3,2,2,254,1,0,company,1
2227,2022-01-28 06:19:00,2021-10-02 06:17:00,15,418.93333333333334,10.558,158.37,3,1,118,245,1,0,hotel,0
2228,2022-01-09 23:17:00,2022-01-02 00:56:00,3,251.0,26.296666666666667,78.89,2,1,7,263,1,0,public area,1
2229,2022-01-27 23:27:00,2022-01-14 14:44:00,2,64.5,27.275,54.55,2,2,13,245,1,1,public parking lot,0
2230,2022-01-21 21:13:00,2022-01-20 20:55:00,2,830.0,35.685,71.37,2,1,1,252,1,0,resort,0
2231,2022-01-08 20:13:00,2022-01-08 20:13:00,1,129.0,12.98,12.98,1,1,0,265,1,0,resort,1
2232,2022-01-13 13:50:00,2022-01-13 13:50:00,1,60.0,6.73,6.73,1,1,0,260,1,0,resort,1
2233,2022-01-20 12:53:00,2022-01-20 12:53:00,1,53.0,6.2,6.2,1,1,0,253,1,0,public area,1
2234,2022-01-14 22:51:00,2022-01-12 10:11:00,2,303.5,33.44,66.88,2,1,2,258,1,0,public area,1
2235,2022-01-13 11:01:00,2022-01-03 20:50:00,7,28.428571428571427,16.954285714285714,118.68,6,5,9,260,1,1,market,0
2236,2022-01-11 17:50:00,2022-01-11 17:50:00,1,0.0,4.11,4.11,1,1,0,262,1,0,hotel,1
2237,2022-01-25 10:38:00,2021-12-24 09:41:00,3,250.0,29.423333333333332,88.27,1,1,32,248,1,0,company,1
2238,2021-12-07 18:51:00,2021-12-07 18:51:00,1,550.0,60.42,60.42,1,1,0,297,1,0,resort,1
2239,2021-12-21 22:09:00,2021-12-21 06:23:00,3,25.666666666666668,17.626666666666665,52.879999999999995,2,1,0,283,1,0,resort,1
2240,2021-12-16 12:12:00,2021-12-16 12:12:00,1,54.0,32.22,32.22,1,1,0,288,1,1,sightseeing,0
2241,2021-12-11 19:26:00,2021-10-16 11:15:00,15,23.6,10.137333333333334,152.06,8,3,56,293,1,1,public institution,0
2242,2021-12-25 21:51:00,2021-12-25 21:10:00,2,36.5,27.535,55.07,1,1,0,279,1,1,public institution,0
2243,2021-12-25 14:31:00,2021-12-25 14:31:00,1,25.0,10.22,10.22,1,1,0,279,1,1,company,0
2244,2021-12-29 10:05:00,2021-10-06 09:10:00,23,105.17391304347827,12.726086956521739,292.7,4,1,84,275,1,0,company,1
2245,2021-12-25 21:46:00,2021-12-24 22:41:00,2,332.5,35.75,71.5,2,1,0,279,1,0,resort,1
2246,2021-12-12 22:16:00,2021-12-12 22:16:00,1,388.0,46.37,46.37,1,1,0,292,1,0,public area,1
2247,2021-12-29 08:41:00,2021-12-27 15:17:00,2,133.5,14.925,29.85,1,1,1,275,1,0,resort,1
2248,2021-12-10 20:29:00,2021-12-09 12:29:00,4,56.5,6.4975,25.99,2,1,1,294,1,0,hotel,1
2249,2021-12-29 09:24:00,2021-12-28 21:32:00,2,143.5,16.65,33.3,1,1,0,275,1,0,public area,1
2250,2021-12-12 12:33:00,2021-12-10 09:33:00,4,82.75,9.2475,36.99,2,1,2,292,1,0,resort,1
2251,2021-12-08 18:52:00,2021-12-07 19:22:00,2,189.5,23.065,46.13,1,1,0,296,1,0,hotel,1
2252,2021-12-03 00:50:00,2021-12-03 00:50:00,1,437.0,47.76,47.76,1,1,0,301,1,0,hotel,1
2253,2021-12-19 18:54:00,2021-12-18 20:08:00,2,210.0,22.755000000000003,45.510000000000005,2,1,0,285,1,0,resort,1
2254,2021-12-22 10:35:00,2021-12-21 23:25:00,2,134.5,14.41,28.82,1,1,0,282,1,0,resort,1
2255,2021-12-24 15:35:00,2021-12-24 15:35:00,1,0.0,2.73,2.73,1,1,0,280,1,0,resort,1
2256,2021-12-27 23:30:00,2021-12-27 19:25:00,2,221.5,24.585,49.17,1,1,0,276,1,0,resort,1
2257,2021-12-06 16:16:00,2021-10-19 11:55:00,6,19.666666666666668,7.6883333333333335,46.13,4,3,48,298,1,1,market,0
2258,2021-12-12 19:21:00,2021-12-12 19:21:00,1,90.0,9.61,9.61,1,1,0,292,1,0,resort,1
2259,2021-12-04 21:44:00,2021-12-04 21:44:00,1,146.0,15.59,15.59,1,1,0,300,1,0,resort,1
2260,2021-12-08 08:27:00,2021-12-08 08:27:00,1,120.0,12.73,12.73,1,1,0,296,1,0,resort,1
2263,2021-12-05 10:49:00,2021-12-05 10:49:00,1,87.0,9.8,9.8,1,1,0,299,1,0,sightseeing,0
2264,2021-12-05 19:02:00,2021-12-04 15:27:00,2,31.5,11.39,22.78,2,2,1,299,1,0,public institution,0
2265,2021-12-04 22:13:00,2021-12-03 23:56:00,2,181.5,32.795,65.59,2,1,0,300,1,0,resort,1
2266,2021-12-04 00:26:00,2021-10-13 19:06:00,10,226.9,24.574,245.74,1,1,51,300,1,0,public area,1
2267,2021-12-23 16:32:00,2021-12-23 16:32:00,1,83.0,9.4,9.4,1,1,0,281,1,0,company,1
2268,2021-12-21 13:03:00,2021-10-09 13:17:00,8,37.0,7.49375,59.95,7,4,72,283,1,0,company,1
2269,2021-12-09 17:08:00,2021-12-08 20:14:00,2,0.0,30.384999999999998,60.769999999999996,2,1,0,295,1,0,hotel,1
2270,2021-12-30 10:14:00,2021-12-27 16:38:00,3,125.66666666666667,13.533333333333333,40.6,2,1,2,274,1,0,company,1
2271,2021-12-27 15:53:00,2021-12-27 15:53:00,1,23.0,12.69,12.69,1,1,0,277,1,1,market,0
2272,2021-12-11 14:44:00,2021-12-11 14:44:00,1,30.0,3.42,3.42,1,1,0,293,1,0,hotel,1
2273,2021-12-24 17:14:00,2021-12-23 15:52:00,2,178.0,18.515,37.03,2,1,1,280,1,0,hotel,1
2274,2021-12-16 18:59:00,2021-12-12 04:30:00,3,17.666666666666668,7.566666666666667,22.700000000000003,1,1,4,288,1,1,public area,0
2275,2021-12-12 16:44:00,2021-12-12 16:44:00,1,172.0,18.61,18.61,1,1,0,292,1,0,resort,1
2276,2021-12-22 19:40:00,2021-10-03 17:42:00,45,26.866666666666667,15.499555555555556,697.48,5,1,80,282,1,1,public institution,0
2277,2021-12-08 10:32:00,2021-12-08 10:32:00,1,25.0,13.38,13.38,1,1,0,296,1,1,market,0
2279,2021-12-10 20:12:00,2021-12-10 20:12:00,1,150.0,17.05,17.05,1,1,0,294,1,0,resort,1
2280,2021-12-09 14:09:00,2021-12-09 13:31:00,2,37.0,12.315,24.63,2,1,0,295,1,0,public institution,0
2281,2021-12-24 13:24:00,2021-12-24 13:24:00,1,159.0,18.2,18.2,1,1,0,280,1,0,public area,1
2282,2021-12-02 11:17:00,2021-12-02 11:17:00,1,14.0,9.35,9.35,1,1,0,302,1,1,public institution,0
2283,2021-12-01 18:08:00,2021-12-01 18:08:00,1,157.0,11.57,11.57,1,1,0,303,1,0,hotel,1
2284,2021-12-30 12:24:00,2021-12-02 12:53:00,3,171.33333333333334,4.033333333333333,12.1,2,1,27,274,1,0,apartment,1
2285,2021-12-17 18:45:00,2021-12-05 12:49:00,3,260.6666666666667,18.78,56.34,2,2,12,287,1,0,restaurant,0
2286,2021-12-09 16:44:00,2021-12-09 16:44:00,1,85.0,4.94,4.94,1,1,0,295,1,0,market,1
2288,2021-12-02 16:21:00,2021-11-30 11:13:00,2,35.5,8.905,17.81,2,2,2,302,1,1,public parking lot,0
2289,2021-12-30 02:36:00,2021-12-29 19:17:00,2,125.0,18.61,37.22,1,1,0,274,1,0,resort,1
2290,2021-12-23 20:21:00,2021-12-23 20:21:00,1,199.0,19.2,19.2,1,1,0,281,1,0,hotel,1
2291,2021-12-24 20:12:00,2021-10-29 11:54:00,15,174.93333333333334,10.469333333333333,157.04,4,3,56,280,1,0,public area,1
2292,2021-12-21 18:09:00,2021-11-06 23:43:00,12,320.25,33.8225,405.87,2,1,44,283,1,0,public area,1
2293,2021-12-13 20:54:00,2021-12-13 20:54:00,1,280.0,30.46,30.46,1,1,0,291,1,0,company,1
2294,2021-12-19 17:27:00,2021-10-01 11:32:00,26,40.0,18.259999999999998,474.76,4,3,79,285,1,1,public institution,0
2295,2021-12-16 16:13:00,2021-12-16 16:13:00,1,108.0,12.48,12.48,1,1,0,288,1,0,public area,1
2296,2021-12-27 08:42:00,2021-10-05 17:52:00,4,160.5,11.765,47.06,1,1,82,277,1,0,public area,1
2297,2021-12-15 17:03:00,2021-12-15 17:03:00,1,286.0,23.51,23.51,1,1,0,289,1,0,apartment,0
2298,2021-12-09 09:14:00,2021-11-09 14:07:00,10,107.8,12.434000000000001,124.34,1,1,29,295,1,0,company,1
2299,2021-12-13 07:59:00,2021-12-12 22:06:00,5,42.8,5.81,29.049999999999997,3,1,0,291,1,0,resort,1
2300,2021-12-11 07:25:00,2021-12-06 17:59:00,2,212.0,21.585,43.17,1,1,4,293,1,0,company,1
2301,2021-12-20 19:41:00,2021-12-20 19:41:00,1,352.0,34.22,34.22,1,1,0,284,1,0,golf,1
2302,2021-12-25 19:34:00,2021-12-25 17:25:00,2,150.0,17.165,34.33,1,1,0,279,1,0,hotel,1
2303,2021-12-07 21:36:00,2021-12-06 19:45:00,2,378.5,42.6,85.2,2,2,1,297,1,0,hotel,0
2304,2021-12-03 20:03:00,2021-12-03 20:03:00,1,0.0,0.01,0.01,1,1,0,301,1,0,hotel,1
2306,2021-12-28 15:47:00,2021-12-26 14:28:00,2,23.0,8.81,17.62,2,2,2,276,1,0,hotel,0
2308,2021-12-30 14:37:00,2021-12-30 14:37:00,1,30.0,3.44,3.44,1,1,0,274,1,0,resort,1
2309,2021-12-06 21:39:00,2021-12-06 21:39:00,1,120.0,13.22,13.22,1,1,0,298,1,0,resort,1
2310,2021-12-26 16:28:00,2021-12-25 13:05:00,3,216.33333333333334,11.4,34.2,1,1,1,278,1,0,hotel,0
2311,2021-12-05 23:45:00,2021-12-05 23:18:00,3,4.0,0.5333333333333333,1.6,1,1,0,298,1,0,resort,1
2312,2021-12-24 19:49:00,2021-12-22 19:52:00,3,160.0,18.05,54.15,1,1,1,280,1,0,resort,1
2313,2021-12-30 11:02:00,2021-12-14 11:25:00,2,206.0,20.785,41.57,2,1,15,274,1,0,market,1
2314,2021-12-25 19:29:00,2021-12-25 19:29:00,1,360.0,38.18,38.18,1,1,0,279,1,0,resort,1
2315,2021-12-05 17:13:00,2021-12-05 17:13:00,1,59.0,3.48,3.48,1,1,0,299,1,0,market,1
2317,2021-12-22 17:43:00,2021-12-22 15:24:00,2,30.0,7.9,15.8,1,1,0,282,1,0,hotel,1
2318,2021-12-03 01:40:00,2021-12-03 01:40:00,1,37.0,16.16,16.16,1,1,0,301,1,1,public parking lot,0
2319,2021-12-09 06:08:00,2021-12-06 17:34:00,4,65.75,12.9975,51.99,2,1,2,295,1,0,resort,1
2320,2021-12-13 13:38:00,2021-12-13 13:38:00,1,53.0,33.92,33.92,1,1,0,291,1,1,restaurant,0
2321,2021-12-01 02:55:00,2021-12-01 02:55:00,1,50.0,5.38,5.38,1,1,0,303,1,0,public area,0
2322,2021-12-11 19:54:00,2021-12-11 19:54:00,1,120.0,11.0,11.0,1,1,0,293,1,1,apartment,0
2323,2021-12-05 19:35:00,2021-12-03 19:40:00,2,469.0,12.215,24.43,2,1,1,299,1,0,resort,0
2324,2021-12-08 21:40:00,2021-12-08 21:40:00,1,318.0,34.87,34.87,1,1,0,296,1,0,resort,1
2325,2021-12-01 09:21:00,2021-12-01 09:21:00,1,41.0,1.62,1.62,1,1,0,303,1,0,public institution,1
2326,2021-12-11 10:31:00,2021-12-11 10:31:00,1,24.0,14.8,14.8,1,1,0,293,1,1,public parking lot,0
2327,2021-12-26 10:01:00,2021-12-25 16:58:00,2,120.0,13.66,27.32,1,1,0,278,1,0,hotel,1
2329,2021-12-29 20:28:00,2021-12-29 20:28:00,1,300.0,30.4,30.4,1,1,0,275,1,0,hotel,1
2330,2021-12-31 12:18:00,2021-11-07 20:55:00,3,85.33333333333333,8.696666666666667,26.09,3,3,53,273,1,0,apartment,0
2333,2021-12-05 23:12:00,2021-12-05 23:12:00,1,171.0,19.42,19.42,1,1,0,298,1,0,public institution,1
2334,2021-12-24 20:48:00,2021-12-23 23:03:00,3,67.0,12.01,36.03,2,1,0,280,1,0,resort,1
2335,2021-12-20 11:45:00,2021-12-20 11:45:00,1,58.0,35.53,35.53,1,1,0,284,1,1,public parking lot,0
2336,2021-12-18 23:18:00,2021-12-18 21:25:00,2,32.5,8.145,16.29,1,1,0,285,1,0,resort,1
2337,2021-12-14 11:29:00,2021-12-14 11:29:00,1,69.0,8.23,8.23,1,1,0,290,1,0,golf,1
2338,2021-12-26 13:40:00,2021-12-26 13:40:00,1,41.0,17.75,17.75,1,1,0,278,1,1,public area,0
2339,2021-12-12 18:34:00,2021-12-12 18:34:00,1,240.0,26.79,26.79,1,1,0,292,1,0,resort,1
2340,2021-12-17 15:45:00,2021-10-06 18:24:00,26,35.23076923076923,10.298461538461538,267.76,11,8,71,287,1,1,sightseeing,0
2341,2021-11-08 16:02:00,2021-11-08 16:02:00,1,40.0,19.05,19.05,1,1,0,326,1,1,public institution,0
2343,2021-11-11 16:27:00,2021-11-11 16:27:00,1,22.0,15.9,15.9,1,1,0,323,1,1,sightseeing,0
2344,2021-11-29 12:42:00,2021-11-29 12:42:00,1,44.0,31.7,31.7,1,1,0,305,1,1,public area,0
2346,2021-11-27 23:34:00,2021-11-26 19:57:00,3,176.66666666666666,18.566666666666666,55.699999999999996,2,1,1,306,1,0,resort,1
2348,2021-11-02 19:14:00,2021-10-30 17:27:00,2,179.5,10.145,20.29,2,2,3,332,1,0,hotel,0
2349,2021-11-09 15:15:00,2021-11-03 13:46:00,4,332.25,7.21,28.84,4,3,6,325,1,0,hotel,0
2350,2021-11-05 15:04:00,2021-11-05 15:04:00,1,109.0,11.4,11.4,1,1,0,329,1,0,sightseeing,0
2351,2021-11-11 17:10:00,2021-11-11 17:10:00,1,37.0,25.17,25.17,1,1,0,323,1,1,hotel,0
2352,2021-11-18 14:43:00,2021-11-18 14:43:00,1,95.0,11.12,11.12,1,1,0,316,1,0,hotel,0
2353,2021-11-21 14:45:00,2021-11-21 14:45:00,1,358.0,20.7,20.7,1,1,0,313,1,0,public parking lot,0
2354,2021-11-18 21:06:00,2021-11-18 21:06:00,1,161.0,16.37,16.37,1,1,0,316,1,0,hotel,1
2355,2021-11-22 18:06:00,2021-11-22 09:22:00,2,282.5,20.3,40.6,1,1,0,312,1,0,resort,1
2356,2021-11-30 18:08:00,2021-10-15 17:40:00,39,161.4102564102564,7.815128205128206,304.79,6,2,46,304,1,0,apartment,1
2357,2021-11-16 09:44:00,2021-11-16 09:36:00,2,22.0,11.045,22.09,2,1,0,318,1,0,public institution,0
2358,2021-11-27 09:04:00,2021-11-27 09:04:00,1,22.0,12.08,12.08,1,1,0,307,1,1,hotel,0
2359,2021-11-19 15:50:00,2021-10-05 18:48:00,7,34.57142857142857,20.919999999999998,146.44,4,2,44,315,1,1,public parking lot,0
2360,2021-11-30 00:21:00,2021-11-19 18:51:00,5,305.8,31.856,159.28,4,2,10,304,1,0,public area,1
2361,2021-11-06 10:58:00,2021-11-06 10:58:00,1,24.0,2.93,2.93,1,1,0,328,1,0,company,0
2362,2021-11-18 17:57:00,2021-11-18 17:57:00,1,30.0,1.75,1.75,1,1,0,316,1,0,market,1
2363,2021-11-22 22:10:00,2021-11-22 22:10:00,1,2.0,0.15,0.15,1,1,0,312,1,0,market,1
2364,2021-11-19 10:07:00,2021-11-19 10:07:00,1,60.0,6.59,6.59,1,1,0,315,1,0,hotel,1
2365,2021-11-23 12:08:00,2021-10-11 09:55:00,4,24.75,4.535,18.14,3,3,43,311,1,1,market,0
2366,2021-11-11 17:42:00,2021-11-06 12:17:00,5,44.6,24.488,122.44,4,3,5,323,1,1,public parking lot,0
2367,2021-11-15 12:02:00,2021-11-15 12:02:00,1,9.0,3.47,3.47,1,1,0,319,1,1,public area,0
2368,2021-11-03 23:26:00,2021-11-03 23:26:00,1,120.0,13.3,13.3,1,1,0,330,1,0,resort,0
2369,2021-11-05 13:49:00,2021-10-21 13:21:00,4,49.75,5.824999999999999,23.299999999999997,2,2,15,329,1,0,public institution,0
2370,2021-11-13 05:57:00,2021-10-04 09:05:00,7,26.428571428571427,19.48,136.36,3,1,39,321,1,1,public parking lot,0
2371,2021-11-25 20:58:00,2021-11-24 11:09:00,2,181.5,20.86,41.72,1,1,1,309,1,0,hotel,1
2373,2021-10-11 18:31:00,2021-10-11 18:31:00,1,195.0,22.3,22.3,1,1,0,354,1,0,public area,1
2374,2021-11-28 18:13:00,2021-11-25 16:59:00,2,159.5,19.01,38.02,2,1,3,306,1,0,hotel,1
2376,2021-11-15 17:45:00,2021-11-15 17:45:00,1,30.0,11.45,11.45,1,1,0,319,1,1,sightseeing,0
2377,2021-11-23 15:45:00,2021-11-21 12:20:00,2,0.0,6.4,12.8,1,1,2,311,1,0,company,1
2378,2021-11-12 11:10:00,2021-10-01 19:00:00,6,27.5,12.781666666666666,76.69,2,1,41,322,1,1,public parking lot,0
2379,2021-11-19 15:39:00,2021-10-31 14:52:00,2,24.5,9.265,18.53,2,2,19,315,1,0,resort,0
2380,2021-11-09 23:23:00,2021-11-09 23:23:00,1,229.0,25.5,25.5,1,1,0,324,1,0,resort,1
2381,2021-11-02 17:53:00,2021-11-01 18:28:00,3,76.0,8.833333333333334,26.5,1,1,0,332,1,0,public institution,0
2382,2021-11-11 17:06:00,2021-11-01 09:03:00,4,328.5,37.3425,149.37,4,2,10,323,1,0,hotel,1
2384,2021-11-10 15:48:00,2021-11-04 09:24:00,21,0.47619047619047616,0.04904761904761905,1.03,13,2,6,324,1,0,apartment,1
2386,2021-11-14 23:09:00,2021-11-12 18:59:00,4,178.25,16.4975,65.99,1,1,2,319,1,0,resort,1
2387,2021-11-20 22:27:00,2021-11-18 22:17:00,7,72.71428571428571,7.898571428571429,55.29,2,1,2,314,1,0,resort,1
2388,2021-11-26 21:22:00,2021-10-02 13:49:00,14,41.357142857142854,16.164285714285715,226.3,10,5,55,308,1,1,sightseeing,0
2389,2021-11-28 09:38:00,2021-11-28 09:38:00,1,30.0,3.41,3.41,1,1,0,306,1,0,resort,1
2391,2021-11-15 06:28:00,2021-11-14 07:29:00,2,19.0,2.1,4.2,2,1,0,319,1,0,public area,1
2392,2021-11-23 18:30:00,2021-11-23 16:22:00,2,90.0,10.215,20.43,1,1,0,311,1,0,hotel,1
2393,2021-11-19 18:57:00,2021-10-01 19:24:00,10,150.9,6.258,62.58,1,1,48,315,1,0,public area,1
2394,2021-11-14 21:16:00,2021-11-14 21:16:00,1,33.0,27.36,27.36,1,1,0,320,1,1,public area,0
2395,2021-11-28 13:37:00,2021-11-27 20:26:00,4,26.75,5.97,23.88,2,1,0,306,1,0,hotel,1
2396,2021-11-06 19:26:00,2021-11-06 19:26:00,1,332.0,37.56,37.56,1,1,0,328,1,0,company,1
2397,2021-11-05 15:37:00,2021-11-05 15:37:00,1,159.0,17.72,17.72,1,1,0,329,1,0,hotel,0
2398,2021-11-21 16:26:00,2021-11-21 16:26:00,1,60.0,6.83,6.83,1,1,0,313,1,0,hotel,1
2399,2021-11-20 20:33:00,2021-11-18 19:44:00,2,261.5,28.740000000000002,57.480000000000004,2,1,2,314,1,0,resort,1
2401,2021-11-16 10:14:00,2021-11-16 07:40:00,2,90.0,10.275,20.55,1,1,0,318,1,0,resort,1
2402,2021-11-05 11:42:00,2021-11-01 15:50:00,3,543.0,9.293333333333333,27.88,2,1,3,329,1,0,hotel,0
2403,2021-11-07 17:34:00,2021-11-07 17:34:00,1,198.0,22.3,22.3,1,1,0,327,1,0,hotel,1
2404,2021-11-21 10:21:00,2021-11-18 19:53:00,2,198.0,21.450000000000003,42.900000000000006,2,2,2,313,1,0,company,0
2405,2021-11-24 09:04:00,2021-11-24 09:04:00,1,66.0,7.32,7.32,1,1,0,310,1,0,company,0
2406,2021-11-19 19:13:00,2021-11-19 19:13:00,1,47.0,5.7,5.7,1,1,0,315,1,0,hotel,1
2407,2021-11-24 14:37:00,2021-10-30 15:29:00,3,96.33333333333333,5.6066666666666665,16.82,2,2,24,310,1,0,market,1
2408,2021-11-09 21:58:00,2021-11-09 18:44:00,2,180.0,19.265,38.53,1,1,0,325,1,0,hotel,1
2409,2021-11-11 09:48:00,2021-11-10 20:03:00,3,136.66666666666666,14.453333333333333,43.36,1,1,0,323,1,0,hotel,1
2411,2021-11-12 21:19:00,2021-11-12 21:19:00,1,27.0,11.24,11.24,1,1,0,322,1,1,hotel,0
